"workerid","strong_adjective","not_paid_attention","condition_prosody","responsequestion","exchange","question","setup_phrase","condition_knowledge","weak_adjective","context","time","response","slide_number_in_experiment","language","enjoyment","gender","age","comments","asses","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.condition","Answer.hit_information","Answer.time_in_minutes"
86,"""hysterical""","false","""filler""","""Does Julie mean that her patient was anxious?""","""Mike: What did your patient feel like?""","""Does Julie know exactly what state the patient was in?""","""Believe me,""","""know""","""anxious""","""Julie is having lunch with Mike. She&quotechars a doctor and tells him about a difficult patient she had to calm down today.""",10003,0.51,15,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""famous""","false","""RFR""","""Does Julie mean that her boss is famous?""","""Mike: What&quotechars your new boss like?""","""Does Julie work at a law firm?""","""Believe me,""","""know""","""prominent""","""Julie is hanging out with her boyfriend Mike. She tells him about her anxious first day of work at a prestigious law firm.""",14679,0.25,16,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""hilarious""","false","""RFR""","""Does Julie mean that his blog post was hilarious?""","""Stan: What is his new tweet like?""","""Does Julie read and write for a comedy blog?""","""I don&quotechart know for sure, but""","""ignorant""","""funny""","""Julie is at a party with her friend Stan. She tells him about their mutual friend Mike, a professional comedian whose latest tweet Julie has not yet read.""",13832,0.7,17,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""articulate""","false","""RFR""","""Does Julie mean that his presentation was articulate?""","""Stan: What was his presentation for your job interview like?""","""Did Julie give a speech about scientific findings?""","""I don&quotechart know for sure, but""","""ignorant""","""understandable""","""Julie is at home with her roommate Stan. They discuss their anxiety-prone mutual friend Mike, who recently told Julie about a high-stakes interview he had for a job in communications.""",28593,0.5,18,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""expensive""","false","""control""","""Does Julie mean that his cellphone plan cheap?""","""Stan: What is his new cellphone plan like?""","""Did Julie sign up for a new cellphone plan?""","""I don&quotechart know for sure, but""","""ignorant""","""cheap""","""Julie and Stan are two friends catching up over coffee. After Stan mentions that he needs a new cell phone plan, she says that her friend Mike just told her about his own experience switching to a new provider.""",13639,0,19,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""lethargic""","false","""control""","""Does Julie mean that her boss is energetic?""","""Mike: What is your new boss like?""","""Does Julie&quotechars boss have 5 kids?""","""I don&quotechart know for sure, but""","""know""","""energetic""","""Julie is at home with her boyfriend Mike. She tells him about her new job, which she started this week, and her new boss - who she is still getting used under.""",12453,0.07,20,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""respectful""","false","""control""","""Does Julie mean that his brother is rude?""","""Stan: What was his brother&quotechars behavior like?""","""Is Julie&quotechars brother talkative?""","""I don&quotechart know for sure, but""","""ignorant""","""rude""","""Julie is having lunch with Stan. She tells him about her friend Mike, who told Julie about his recent trip to a Buddhist temple with his very belligerent and talkative brother.""",15132,0.21,21,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""tiny""","false","""control""","""Does Julie mean that her umbrella was big?""","""Mike: What was your umbrella like?""","""Did Julie need an umbrella at the festival?""","""I don&quotechart know for sure, but""","""know""","""big""","""Julie is meeting her friend Stan for brunch. She tells him about how she recently got caught in a major thunderstorm at a music festival with an umbrella but no raincoat.""",13341,0,22,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""heavy""","false","""control""","""Does Julie mean that his suitcase was light?""","""Stan: What was his suitcase like?""","""Did Julie travel to Australia?""","""I don&quotechart know for sure, but""","""ignorant""","""light""","""Julie and her boyfriend Stan are getting coffee. She tells him about her friend Mike, who just mentioned to Julie that he has brought back souvenirs from Thailand for her and several other friends.""",13817,0,23,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
86,"""guilty""","false","""control""","""Does Julie mean that her sister was innocent?""","""Mike: What happened with your sister?""","""Did Julie&quotechars sister get arrested for drugs?""","""I don&quotechart know for sure, but""","""know""","""innocent""","""Julie and her friend Mike meet for a walk in a park one afternoon. She reveals to Mike for the first time that she has a sister, who has been in jail for several years for felony drug possession.""",12247,0,24,"""English""","""1""","""Male""","""37""","""""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""33LK57MYLT4ETHOB3G4K9F56S3FSZN""",0,"""Submitted""","""Sat May 26 07:12:28 PDT 2018""","""Fri May 25 14:25:19 PDT 2018""","""Fri May 25 14:32:28 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.76835"""
87,"""starving""","false","""filler""","""Does Julie mean that her dog was hungry?""","""Mike: What did your dog feel like after not eating for so long?""","""Did Julie feed a dog?""","""Believe me,""","""know""","""hungry""","""Julie and Mike are talking about her day at work over dinner. Julie tells Mike about having to rush home on her lunch break because she had forgotten to feed her dog.""",22556,0.82,3,"""english""","""1""","""Female""","""39""","""""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""3VA45EW49NM20TBAOOEJXGBTIZZO1X""",1,"""Submitted""","""Sat May 26 07:32:44 PDT 2018""","""Fri May 25 14:25:22 PDT 2018""","""Fri May 25 14:52:44 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.3373"""
87,"""impeccible""","false","""RFR""","""Does Julie mean that his speech was impeccible?""","""Stan: What was his speech like?""","""Did Julie give a speech?""","""I don&quotechart know for sure, but""","""ignorant""","""polished""","""Stan and Julie are meeting for drinks. Neither of them could make it to their friend Mike&quotechars valedictorian speech yesterday, but Julie talked very briefly to a friend who was in attendance.""",28047,0.88,4,"""english""","""1""","""Female""","""39""","""""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3511RHPADUDF1T90JO84N6TLQA3LRY""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:11 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:11 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3511RHPADUDF1T90JO84N6TLQA3LRY""","""3VA45EW49NM20TBAOOEJXGBTIZZO1X""",1,"""Submitted""","""Sat May 26 07:32:44 PDT 2018""","""Fri May 25 14:25:22 PDT 2018""","""Fri May 25 14:52:44 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.3373"""
