workerid,strong_adjective,not_paid_attention,condition_prosody,responsequestion,exchange,question,pre_check_response,condition_knowledge,weak_adjective,valence,context,time,num_plays,response,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.hit_information,Answer.time_in_minutes
99,articulate,TRUE,filler,Does Julie mean that his presentation was understandable?,Stan: What was his presentation for your job interview like?,Did Julie give a speech about scientific findings?,no,ignorant,understandable,pos,"Mike had an important interview at for a job in communications. As part of his interview, Mike had to give a presentation explaining several complicated scientifc findings as part of a mock press conference. While prepping for the intervewi, Julie gave Mike some tips. A couple of days later, she texted Mike asking how it went, but only said that it went well. Later on, she tells Stan about what she gathered from Mike&quotechars text.",8645,1,0.89,23,english,2,Male,32,it was fun,Yes,2,Windows,768,1366,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3VNXK88KKCIVQJ4T8VLVBM2LS0PV9X,99,Submitted,Tue Dec 12 04:30:22 PST 2017,Mon Dec 11 11:39:42 PST 2017,Mon Dec 11 11:50:22 PST 2017,,,,,,undefined,undefined,10.30953333
100,articulate,FALSE,filler,Does Julie mean that his presentation was understandable?,Stan: What was his presentation for your job interview like?,Did Julie give a speech about scientific findings?,no,ignorant,understandable,pos,"Mike had an important interview at for a job in communications. As part of his interview, Mike had to give a presentation explaining several complicated scientifc findings as part of a mock press conference. While prepping for the intervewi, Julie gave Mike some tips. A couple of days later, she texted Mike asking how it went, but only said that it went well. Later on, she tells Stan about what she gathered from Mike&quotechars text.",42231,1,0.86,15,English,2,Male,34,It was interesting.,Yes,1,Windows,720,1280,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3CN4LGXD5XOBX7TMWBCO1DVZOPDY4D,100,Submitted,Tue Dec 12 04:32:51 PST 2017,Mon Dec 11 11:28:45 PST 2017,Mon Dec 11 11:52:51 PST 2017,,,,,,undefined,undefined,23.75693333
101,articulate,FALSE,filler,Does Julie mean that his presentation was understandable?,Stan: What was his presentation for your job interview like?,Did Julie give a speech about scientific findings?,no,ignorant,understandable,pos,"Mike had an important interview at for a job in communications. As part of his interview, Mike had to give a presentation explaining several complicated scientifc findings as part of a mock press conference. While prepping for the intervewi, Julie gave Mike some tips. A couple of days later, she texted Mike asking how it went, but only said that it went well. Later on, she tells Stan about what she gathered from Mike&quotechars text.",71134,1,1,4,English,2,Female,43,Thank you for allowing me to participate.,Yes,2,Mac,1440,2560,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,33IZTU6J8115ZN5NHGM4G24W0ZMXSD,101,Submitted,Tue Dec 12 04:34:15 PST 2017,Mon Dec 11 11:39:30 PST 2017,Mon Dec 11 11:54:15 PST 2017,,,,,,undefined,undefined,13.51876667
102,articulate,FALSE,RFR,Does Julie mean that his presentation was articulate?,Stan: What was his presentation for your job interview like?,Did Julie give a speech about scientific findings?,no,ignorant,understandable,pos,"Mike had an important interview at for a job in communications. As part of his interview, Mike had to give a presentation explaining several complicated scientifc findings as part of a mock press conference. While prepping for the intervewi, Julie gave Mike some tips. A couple of days later, she texted Mike asking how it went, but only said that it went well. Later on, she tells Stan about what she gathered from Mike&quotechars text.",26236,1,0.67,16,English,0,Male,52,,Yes,3,Linux,960,600,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3IFS6Q0HJIJ89SGSIUM3DSHHCMIISY,102,Submitted,Tue Dec 12 04:35:06 PST 2017,Mon Dec 11 11:39:22 PST 2017,Mon Dec 11 11:55:06 PST 2017,,,,,,undefined,undefined,9.351983333
103,articulate,FALSE,filler,Does Julie mean that her presentation was understandable?,Mike: What was your presentation for your job interview like?,Did Julie give a speech about scientific findings?,yes,know,understandable,pos,"Julie had an important interview for a job in communications. As part of her interview, Julie had to give a presentation explaining several complicated scientifc findings as part of a mock press conference. After the interview, she met up with friend Mike, who had helped her prepare for the interview, for a coffee and told him how her it went.",16775,1,0.89,21,english,1,Female,25,,No,1,Windows,900,1600,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3QHK8ZVMIMIBI77WSBXLFJZ9P2QLBE,103,Submitted,Tue Dec 12 04:37:22 PST 2017,Mon Dec 11 11:34:43 PST 2017,Mon Dec 11 11:57:22 PST 2017,,,,,,undefined,undefined,18.66728333
104,articulate,FALSE,neutral,Does Julie mean that his presentation was articulate?,Stan: What was his presentation for your job interview like?,Did Julie give a speech about scientific findings?,no,ignorant,understandable,pos,"Mike had an important interview at for a job in communications. As part of his interview, Mike had to give a presentation explaining several complicated scientifc findings as part of a mock press conference. While prepping for the intervewi, Julie gave Mike some tips. A couple of days later, she texted Mike asking how it went, but only said that it went well. Later on, she tells Stan about what she gathered from Mike&quotechars text.",29719,1,0.39,17,English,2,Male,68,"Great fun! And a sincere thank you for the work :)
",Yes,3,Windows,900,1440,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,34Z02EIMISDYHXCR342NHTD7SBK0TF,104,Submitted,Tue Dec 12 04:37:37 PST 2017,Mon Dec 11 11:40:44 PST 2017,Mon Dec 11 11:57:37 PST 2017,,,,,,undefined,undefined,16.20873333
105,articulate,FALSE,RFR,Does Julie mean that her presentation was articulate?,Mike: What was your presentation for your job interview like?,Did Julie give a speech about scientific findings?,yes,know,understandable,pos,"Julie had an important interview for a job in communications. As part of her interview, Julie had to give a presentation explaining several complicated scientifc findings as part of a mock press conference. After the interview, she met up with friend Mike, who had helped her prepare for the interview, for a coffee and told him how her it went.",16550,1,0.82,5,English,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,379J5II41OG9PAJG22ZBGR5USZ3LEE,105,Submitted,Tue Dec 12 04:39:30 PST 2017,Mon Dec 11 11:40:04 PST 2017,Mon Dec 11 11:59:30 PST 2017,,,,,,undefined,undefined,11.25046667
106,articulate,FALSE,neutral,Does Julie mean that her presentation was articulate?,Mike: What was your presentation for your job interview like?,Did Julie give a speech about scientific findings?,yes,know,understandable,pos,"Julie had an important interview for a job in communications. As part of her interview, Julie had to give a presentation explaining several complicated scientifc findings as part of a mock press conference. After the interview, she met up with friend Mike, who had helped her prepare for the interview, for a coffee and told him how her it went.",45533,1,0.87,11,English,1,Male,38,,No,1,Windows,768,1366,Firefox,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3L0KT67Y8EGUZSVXMC86ZGB525GSYE,106,Submitted,Tue Dec 12 04:43:34 PST 2017,Mon Dec 11 11:39:32 PST 2017,Mon Dec 11 12:03:34 PST 2017,,,,,,undefined,undefined,11.1497
107,articulate,FALSE,neutral,Does Julie mean that her presentation was articulate?,Mike: What was your presentation for your job interview like?,Did Julie give a speech about scientific findings?,yes,know,understandable,pos,"Julie had an important interview for a job in communications. As part of her interview, Julie had to give a presentation explaining several complicated scientifc findings as part of a mock press conference. After the interview, she met up with friend Mike, who had helped her prepare for the interview, for a coffee and told him how her it went.",12127,1,0.87,23,English,2,Male,19,,Yes,2,Windows,1080,1920,Firefox,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3I2PTA7R3TUN27R3QTIAV8HTM2QQKW,107,Submitted,Tue Dec 12 04:57:21 PST 2017,Mon Dec 11 11:39:53 PST 2017,Mon Dec 11 12:17:21 PST 2017,,,,,,undefined,undefined,8.245366667
108,articulate,FALSE,neutral,Does Julie mean that her presentation was articulate?,Mike: What was your presentation for your job interview like?,Did Julie give a speech about scientific findings?,yes,know,understandable,pos,"Julie had an important interview for a job in communications. As part of her interview, Julie had to give a presentation explaining several complicated scientifc findings as part of a mock press conference. After the interview, she met up with friend Mike, who had helped her prepare for the interview, for a coffee and told him how her it went.",40831,1,0.62,4,english,2,Female,47,None,Yes,2,Windows,768,1366,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3LO69W1SU3D79OF78XPZGUQ65FIGLQ,108,Submitted,Tue Dec 12 05:16:28 PST 2017,Mon Dec 11 12:14:05 PST 2017,Mon Dec 11 12:36:28 PST 2017,,,,,,undefined,undefined,12.77101667
109,articulate,FALSE,RFR,Does Julie mean that his presentation was articulate?,Stan: What was his presentation for your job interview like?,Did Julie give a speech about scientific findings?,no,ignorant,understandable,pos,"Mike had an important interview at for a job in communications. As part of his interview, Mike had to give a presentation explaining several complicated scientifc findings as part of a mock press conference. While prepping for the intervewi, Julie gave Mike some tips. A couple of days later, she texted Mike asking how it went, but only said that it went well. Later on, she tells Stan about what she gathered from Mike&quotechars text.",10254,0,0.81,24,English,1,Male,24,,Yes,3,Windows,1080,1920,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,336KAV9KYQS1UTEZSXT08YY14BHY2H,109,Submitted,Tue Dec 12 05:19:23 PST 2017,Mon Dec 11 12:20:06 PST 2017,Mon Dec 11 12:39:23 PST 2017,,,,,,undefined,undefined,19.01595
0,disgusting,TRUE,RFR,Does Julie mean that his bathroom was disgusting?,Stan: What was his bathroom like?,Did Julie have a mold problem in her old apartment?,no,ignorant,unpleasant,neg,"Mike, remembering his second year in college, tells Julie about his first apartment after leaving the dorms. Mike mentioned something about the bathroom, but Julie was texting and wasn&quotechart paying much attention. Later that week at a party, Julie and Stan were talking about their college living experiences and she mentions her talk with Mike.",17414,1,0.74,14,english,1,Male,24,,Yes,3,Mac,800,1280,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,34S6N1K2ZVJL9KAIS37H1U27KFVLHU,0,Submitted,Tue Dec 12 03:44:00 PST 2017,Mon Dec 11 10:59:15 PST 2017,Mon Dec 11 11:04:00 PST 2017,,,,,,undefined,undefined,4.558366667
1,disgusting,TRUE,RFR,Does Julie mean that his bathroom was disgusting?,Stan: What was his bathroom like?,Did Julie have a mold problem in her old apartment?,no,ignorant,unpleasant,neg,"Mike, remembering his second year in college, tells Julie about his first apartment after leaving the dorms. Mike mentioned something about the bathroom, but Julie was texting and wasn&quotechart paying much attention. Later that week at a party, Julie and Stan were talking about their college living experiences and she mentions her talk with Mike.",7991,1,0.68,7,english,1,Male,23,,Yes,3,Mac,900,1440,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3VW04L3ZLT6DV4RMBQSRFALOFEOXXL,1,Submitted,Tue Dec 12 03:45:06 PST 2017,Mon Dec 11 10:59:07 PST 2017,Mon Dec 11 11:05:06 PST 2017,,,,,,undefined,undefined,5.4495
